Date,AE_0,AE_1,AE_2
2004-07-05,0.4833601096442429,0.3528046498783768,0.4164763218690479
2004-07-06,0.5081993990002477,0.3668873596081279,0.4302101048712086
2004-07-07,0.4801059961906563,0.4964903564446921,0.5731024865912029
2004-07-08,0.5410228353727663,0.448669035461815,0.5173651377882948
2004-07-09,0.486466949869257,0.36745465369670227,0.43274113239075795
2004-07-12,0.4804868038880469,0.38838014403882615,0.4566542288722846
2004-07-13,0.461962318658226,0.2658267819169642,0.3176524763337816
2004-07-14,0.5306667364750776,0.4833819682709759,0.5551533186093596
2004-07-15,0.4761408080689514,0.3268065255308814,0.38745325476468917
2004-07-16,0.46414956677265995,0.4272466830584003,0.5007786948187227
2004-07-19,0.4590689570581159,0.3350383309073608,0.3983848598570867
2004-07-20,0.43273082059646484,0.2825085827039906,0.3398820143517707
2004-07-21,0.5508036482213422,0.2394918844501115,0.2785009167759578
2004-07-22,0.47642750107984877,0.3559859245395809,0.4206836442467172
2004-07-23,0.5039037539050838,0.29032426343895135,0.34273813663776376
2004-07-26,0.5221566407854797,0.3573303873651339,0.4182119361714063
2004-07-27,0.4401214624130262,0.27286561373747187,0.32789333676304655
2004-07-28,0.4829395913759026,0.3859159470156417,0.45370084690975854
2004-07-29,0.4467820503997023,0.3592746595693548,0.4269930540320481
2004-07-30,0.4842618414980321,0.37428876356505025,0.4406028715017598
2004-08-02,0.4722007425306759,0.3888121531991118,0.4578527237660788
2004-08-03,0.5023515371432118,0.4306495947297797,0.5012013640179342
2004-08-04,0.49359726683181415,0.3535618474754292,0.4164392774814214
2004-08-05,0.5793424807685569,0.4333783560532294,0.4975720551473264
2004-08-06,0.5687400116619453,0.5033756734529571,0.5728766368867724
2004-08-09,0.4762311227008086,0.34102046910359807,0.4037072909383643
2004-08-10,0.41119284981719617,0.32103063732775916,0.386546514688475
2004-08-11,0.44632427048451107,0.24656483067333967,0.2961835104389996
2004-08-12,0.5532697570118396,0.43009203746031477,0.4962374887120544
2004-08-13,0.4814507088579695,0.4799780615961837,0.5557043841403244
2004-08-16,0.4093715258528271,0.34295706556720673,0.4117955576903023
2004-08-17,0.49909066803693813,0.4058440175082221,0.47436442423591063
2004-08-18,0.438283608210989,0.33400157288718035,0.39902902059747847
2004-08-19,0.4749204416339051,0.4486566334549926,0.5229736096508912
2004-08-20,0.45330513974278686,0.352201606738618,0.41842379132940044
2004-08-23,0.5154327396662791,0.33756681225817187,0.3963311964855385
2004-08-24,0.4499458281100174,0.25005896283616047,0.300021962721579
2004-08-25,0.44056005205230386,0.34362055516428613,0.4098002694942884
2004-08-26,0.48891958957721016,0.3567358372902192,0.42044045873735825
2004-08-27,0.4549730681683355,0.287497032313482,0.34375286231450963
2004-08-30,0.542871878624566,0.46512976781204474,0.5348135286006765
2004-08-31,0.4885052780647757,0.46140294699400064,0.5354447359114083
2004-09-01,0.4701299660908457,0.39279447667919865,0.46245167553581124
2004-09-02,0.4190862177507306,0.28298355469020264,0.3416524697481125
2004-09-03,0.39995997275783035,0.19044763320137337,0.2326799389363221
2004-09-06,0.48075943669678967,0.3745662273738444,0.44121846206084525
2004-09-07,0.39073320787523314,0.2452260891174094,0.29954946518920744
2004-09-08,0.5410220964732538,0.41850038984589055,0.4846468567001787
2004-09-09,0.45950687113212485,0.3517861928138222,0.4174095498930155
2004-09-10,0.46639162011951585,0.4118507109672509,0.483782826623816
2004-09-13,0.4835704426683646,0.362563678885818,0.42748734238067043
2004-09-14,0.45584144398698345,0.37550579488210745,0.4444401616074729
2004-09-15,0.5170718932336648,0.34680015964119026,0.4067130677079642
2004-09-16,0.44407157698467337,0.3511982524044346,0.418096832237566
2004-09-17,0.4936178504610943,0.3549127778231649,0.4179672979409639
2004-09-20,0.4684803834846246,0.35066809326465487,0.41535595915752155
2004-09-21,0.43982685262163657,0.44577485482100654,0.5228733718961374
2004-09-22,0.5450461432189923,0.42820913564515495,0.49489444807046334
2004-09-23,0.5366647004902491,0.44884365856074115,0.5179238543169655
2004-09-24,0.41825702471766646,0.2786085246846308,0.3365926422146752
2004-09-27,0.5344185726403666,0.47644412929685553,0.5475243538399523
2004-09-28,0.4490080379600123,0.3387004765035806,0.40345185414786844
2004-09-29,0.46951657393829627,0.39215028304115807,0.46179056638277993
2004-09-30,0.474136912590721,0.47014405197442954,0.5459405731028255
2004-10-01,0.40241945256412903,0.294920432952992,0.3570899798248517
2004-10-04,0.4561620208183881,0.23211883809045064,0.2780450771120089
2004-10-05,0.495597024472774,0.47627899426618625,0.5506163738178693
2004-10-06,0.4708672189131252,0.3957022320094232,0.46560831738992126
2004-10-07,0.5370668729392619,0.387230453131306,0.4504724164221112
2004-10-08,0.48788346245778225,0.47801257449777124,0.5530936022332973
2004-10-11,0.46659312857231516,0.3385546729677864,0.4017404034395302
2004-10-12,0.47231411082732666,0.25235137962731224,0.3007650295557316
2004-10-13,0.5194982070075541,0.2638461920881805,0.31022488291854966
2004-10-14,0.547146792310547,0.48501235243433083,0.555484296896191
2004-10-15,0.4425122245646509,0.41044697436697075,0.4843050798532935
2004-10-18,0.45657854902936035,0.28920218387613295,0.34560496063573787
2004-10-19,0.5406146461705793,0.4693199759337101,0.5394578052682106
2004-10-20,0.4940390654061181,0.4580490037048597,0.5314003604152584
2004-10-21,0.43415168213640754,0.34110376510357443,0.4074988687539862
2004-10-22,0.503404764508503,0.3950735675317878,0.46209694525926626
2004-10-25,0.4921286512719415,0.4758406597270628,0.5504457759386436
2004-10-26,0.4375898237914664,0.3359195485726374,0.4012822152098301
2004-10-27,0.43344444974575513,0.318700126120236,0.38189211739739304
2004-10-28,0.47116020312558693,0.3407911918886468,0.4038905759150515
2004-10-29,0.4775607618180643,0.4176494487130289,0.48916866898038336
2004-11-01,0.46593778803886343,0.3018261830670532,0.35949333737318945
2004-11-02,0.4684618898853945,0.30026982005043457,0.35746085951744044
2004-11-03,0.4012412034013022,0.4084685522241933,0.48571622890167787
2004-11-04,0.4275217268123832,0.4125019407008528,0.48785398061193597
2004-11-05,0.44824467031781534,0.42396551716173003,0.4985778223773911
2004-11-08,0.5078042777637267,0.40819179913212245,0.4761970803066393
2004-11-09,0.4744519582314882,0.3578709229690744,0.42298732091671654
2004-11-10,0.45033552371297414,0.33725502083164005,0.4016852000383615
2004-11-11,0.44850364404128207,0.35414413768686637,0.42104440331575854
2004-11-12,0.4457188373352834,0.4060855545866513,0.4792388119230535
2004-11-15,0.5022414833386605,0.4184944198254146,0.4879712636274014
2004-11-16,0.5119616008701281,0.40057099692270315,0.46743889122709725
2004-11-17,0.4589365251540394,0.4302460142384277,0.5044813418920235
2004-11-18,0.49460518910127427,0.3258863250533295,0.3847744855109594
2004-11-19,0.5134619891090434,0.41741676005780537,0.48582898426976673
2004-11-22,0.42938810253560744,0.3426529854171232,0.4096826717225881
2004-11-23,0.47623042602412513,0.3920947760650648,0.4611472530630203
2004-11-24,0.4291015150817834,0.3861353808039747,0.45862629774298225
2004-11-25,0.483678638668427,0.39437511067191977,0.463029640618837
2004-11-26,0.4904701174259104,0.3784797179392754,0.4447528113966357
2004-11-29,0.5410942975113443,0.41788792970954747,0.48397030027962695
2004-11-30,0.5034964936051413,0.3678866628569881,0.43174369409490443
2004-12-01,0.42020330714532705,0.38165889598614533,0.4544218808074798
2004-12-02,0.5097801583947218,0.290898593623087,0.3428912776519708
2004-12-03,0.44050041230592796,0.4277336306214006,0.5033389462440658
2004-12-06,0.487520177234548,0.36301764919285495,0.42765459900140446
2004-12-07,0.5366801962685995,0.3330467960410377,0.38929816211655455
2004-12-08,0.46601176243578435,0.16699742830707232,0.19812943759380208
2004-12-09,0.46040254400991043,0.2754509524261506,0.3291384882156356
2004-12-10,0.46531310127947834,0.3128316315280617,0.37230522357583284
2004-12-13,0.4568946924636893,0.4356521876020656,0.5105086574549784
2004-12-14,0.46499455114387966,0.31957533822920015,0.38011657747725947
2004-12-15,0.47137638401156556,0.5041792808520442,0.5818147938965279
2004-12-16,0.49664974516411375,0.28320469419867167,0.33504234669852084
2004-12-17,0.5012612381338014,0.43958067429035896,0.5109617853729049
2004-12-20,0.4888898858168026,0.4651914935594672,0.5394418979723479
2004-12-21,0.42469883511436257,0.31467078872889975,0.37801867874872186
2004-12-22,0.48270286908347326,0.31300394479763693,0.3709726425260418
2004-12-23,0.4813892535299339,0.4471719462199233,0.5208291512116312
2004-12-24,0.4794006849387368,0.37921666010971267,0.44653806033601007
2004-12-27,0.5271430302564571,0.4740082898709328,0.5455618729284046
2004-12-28,0.44452766798669296,0.3547397183010301,0.4220667315661739
2004-12-29,0.4459305214899423,0.3024106765003327,0.3619404460381548
2004-12-30,0.4771447402810435,0.3996033205680316,0.4693777654210398
2004-12-31,0.4921567716762504,0.37748368398734256,0.4434925758567976
2005-01-03,0.5073816905767511,0.2615107769352665,0.3085307680151397
2005-01-04,0.5375456798234409,0.20245892350509687,0.2350939739846225
2005-01-05,0.5494818625503349,0.4208573041796859,0.4864969938479442
2005-01-06,0.46352065773034545,0.29209213575243775,0.34836743083588884
2005-01-07,0.47145618515892884,0.3267676848619505,0.3878201878983347
2005-01-10,0.40592599520264205,0.3418668616494307,0.41085961792031234
2005-01-11,0.5095237391524273,0.4457155810462794,0.5168692756584987
2005-01-12,0.45747044296392425,0.44524330978361615,0.5207957386267132
2005-01-13,0.4946529853440337,0.3445954097578634,0.4061658760998885
2005-01-14,0.43555174893292337,0.2205945664213993,0.26602894309480885
2005-01-17,0.48419791613448304,0.3568233975905353,0.42095191340678295
2005-01-18,0.4495308199208997,0.3383955790292652,0.40305787619005407
2005-01-19,0.5345499700851254,0.4216998943910484,0.48869980325072016
2005-01-20,0.5057285823642842,0.33099026613036453,0.3896557009871944
2005-01-21,0.48524894791265105,0.44647746937370614,0.5197544765781774
2005-01-24,0.5251512949530629,0.4122497073357374,0.4791615997974714
2005-01-25,0.47120702824327265,0.2849358224575609,0.33931831014738023
2005-01-26,0.46578312581516446,0.4430345798866384,0.517710982254213
2005-01-27,0.45989304112883567,0.298899806958677,0.3566237289931389
2005-01-28,0.5014321139239489,0.3695976778326069,0.43384658049916136
2005-01-31,0.4236927917608059,0.33178022776836325,0.39777544336260573
2005-02-01,0.41849026362667907,0.2975479526792011,0.35871913388381627
2005-02-02,0.4644607490245469,0.35021568653440904,0.41519490081341015
2005-02-03,0.48859764050385335,0.3190339497651915,0.3774157026510443
2005-02-04,0.40784848506599636,0.29233260675578165,0.35358788089711246
2005-02-07,0.4906644479977301,0.325046542173024,0.3841552147251295
2005-02-08,0.4533853631184429,0.3374517472206622,0.40164161840586
2005-02-09,0.5513894055321192,0.43312896555500724,0.49969714397214093
2005-02-10,0.5002288899575954,0.5393807248009967,0.6154909508429935
2005-02-11,0.45027689731450127,0.395981756896715,0.4677019305912624
2005-02-14,0.513786746000548,0.4866733684884621,0.5600259872432205
2005-02-15,0.4711849457035525,0.3795569868126867,0.44763258882427004
2005-02-16,0.4700578494984139,0.3130461969068399,0.3721352309970585
2005-02-17,0.4794673336747751,0.4641088232389585,0.5390881603885429
2005-02-18,0.49854812579194185,0.3978624554900325,0.4656037897425449
2005-02-21,0.4839267400133508,0.36713021151249503,0.43259765197175537
2005-02-22,0.6230089085947522,0.6377754040628902,0.7022441126843786
2005-02-23,0.4765385471208886,0.3167035096293409,0.37578841291747
2005-02-24,0.4214996113388563,0.30512344669750724,0.36725449976118485
2005-02-25,0.4368031702589146,0.3871266529538613,0.45905666636393594
2005-02-28,0.5714703509181566,0.5341335743042075,0.6043177582344288
2005-03-01,0.4449106923826215,0.24975552233112808,0.30010810908182406
2005-03-02,0.5236468322111208,0.39252518611272325,0.45752029275816386
2005-03-03,0.47423691736190066,0.3473732816068964,0.4111117860883702
2005-03-04,0.3800599099724833,0.3987402972508731,0.4768707797090601
2005-03-07,0.4387820487107892,0.31230179221080756,0.37403507541789405
2005-03-08,0.5289347560174921,0.5430660042265611,0.6168753213994072
2005-03-09,0.5739607589469119,0.4660767623100668,0.5331891443092691
2005-03-10,0.5012401056077406,0.4171375194572029,0.48657360067307476
2005-03-11,0.5406655246798769,0.46873391892363947,0.5388315129971444
2005-03-14,0.43170501695879926,0.24517854216861767,0.2958312255762783
2005-03-15,0.5122387304101904,0.4382128288846079,0.5085478471726768
2005-03-16,0.5327196948809464,0.43546470053044706,0.5038260194113078
2005-03-17,0.4439746122572028,0.2929583928306876,0.3511084734000596
2005-03-18,0.4514661455243588,0.2897915457189675,0.34674633937893695
2005-03-21,0.4842678582512062,0.1967508021415456,0.2328659356590317
2005-03-22,0.5131363033152944,0.4033636161437455,0.47041987489020753
2005-03-23,0.47642661440043355,0.20489764133374955,0.24344353683542574
2005-03-24,0.44908125234600593,0.32933628617179433,0.392736317104607
2005-03-25,0.48595229580300836,0.362964345438604,0.42773127846258907
2005-03-28,0.5066898272959613,0.3705060448767148,0.43440912252668507
2005-03-29,0.519540049831383,0.41870319286289726,0.48671403037780214
2005-03-30,0.4494026525225817,0.4070260104908183,0.47995369596818827
2005-03-31,0.45151503956067984,0.3785083242873901,0.4481734853076511
2005-04-01,0.45527618585982776,0.2529958575520419,0.3030410803131285
2005-04-04,0.46186493170246234,0.2888199959581541,0.34469059377383604
2005-04-05,0.42632542739003365,0.3396626803394822,0.4065467311439166
2005-04-06,0.5278333735153925,0.43148383401964296,0.49992740026385785
2005-04-07,0.45594463658177475,0.34919328499204005,0.41478123848491566
2005-04-08,0.523086894160456,0.3538689481715871,0.4142120139404084
2005-04-11,0.5044133834546466,0.4342407041895009,0.5049187077861952
2005-04-12,0.43167721322571007,0.28352576047844313,0.34116815675092926
2005-04-13,0.5391311470633809,0.38087806705804184,0.44320784252445344
2005-04-14,0.5353904155021959,0.2982167371158695,0.34917330364487986
2005-04-15,0.629090558257582,0.4875990059489477,0.5512951335320642
2005-04-18,0.47306609941702915,0.3829402471666654,0.4512435691972092
2005-04-19,0.4334763702047004,0.48006192616953847,0.5598322910987688
2005-04-20,0.5734140999760594,0.46672372774332826,0.5339239064212282
2005-04-21,0.38836972167133155,0.28808820648396094,0.3503708058459336
2005-04-22,0.5164674100980963,0.4057292367574019,0.4727399673084489
2005-04-25,0.4251126188414308,0.3227423985559372,0.3872819547369397
2005-04-26,0.540440054771454,0.3972698243502708,0.4613276325975406
2005-04-27,0.4539901207024021,0.27995654109380075,0.33500191262836654
2005-04-28,0.5455141832817018,0.3527580979329976,0.4109935103801643
2005-04-29,0.4622634307653266,0.37165403006409914,0.4395661128885826
2005-05-02,0.417674434119086,0.2702518819156956,0.3268104058314356
2005-05-03,0.4697889322986487,0.3084165526351297,0.36680125078316794
2005-05-04,0.42806737243533244,0.3900712589461912,0.46308711994970286
2005-05-05,0.4697261469514905,0.36440354680337905,0.4307683371595181
2005-05-06,0.45807260384388193,0.3298898634276084,0.39257915689540224
2005-05-09,0.45131716227119967,0.3637797862711347,0.43167435087519057
2005-05-10,0.5361453596899494,0.437837499383009,0.5061015859283433
2005-05-11,0.4920306943079825,0.32148947604435096,0.37994304994384875
2005-05-12,0.5291258143200414,0.27195607401077027,0.3189512816183837
2005-05-13,0.5310986760187416,0.2995166024670326,0.35106513388773863
2005-05-16,0.42456186425613707,0.29512536812016865,0.35535744044878625
2005-05-17,0.4353708029979897,0.3710347115113757,0.4412202779621994
2005-05-18,0.4031568320548964,0.3858453017733412,0.46057221763417955
2005-05-19,0.4351569443676222,0.2948807038881569,0.3541320702149493
2005-05-20,0.4756454287242752,0.31142935189706455,0.36977293703134473
2005-05-23,0.4500012455734641,0.43140281231318145,0.5065014474065455
2005-05-24,0.4827070491435731,0.38122319109889835,0.4484911469845516
2005-05-25,0.5234639862488689,0.4441852302617353,0.5140351378849006
